id,complaint_id,raw_text,address,ward_name,ward_id,zone,category,urgency_score,status,officer_id,department,filed_date,resolved_date,resolution_days,is_fake_resolution,is_affluent_ward,source,predicted_category,confidence,ai_urgency_score,latitude,longitude
853.0,SYN7F5C51,Diesel generator at commercial building on Kanakapura Road running all night creating unbearable noise. Air and noise pollution affecting residents of Banashankari.,"250, Kanakapura Road, Banashankari, Bengaluru",Banashankari,165.0,South,Noise,20.0,resolved,OFF993,Health,2026-03-02 12:55:24,2026-08-22 12:55:24,173.0,False,False,synthetic,,,,,
854.0,SYN1A79DD,Dirty and smelly water coming from taps in HSR Layout since 28 days. Suspected sewage contamination. Children and elderly residents getting sick.,"81, KR Road, HSR Layout, Bengaluru",HSR Layout,174.0,South,Water,28.0,open,,BWSSB,2026-02-13 12:55:24,,,False,True,synthetic,,,,,
855.0,SYNAD1CAA,Footpath near Hennur Road completely encroached by vendors and construction material. Pedestrians forced to walk on road risking their lives.,"241, Hennur Road, KR Puram, Bengaluru",KR Puram,94.0,East,Road,29.0,open,,Engineering,2026-03-03 12:55:24,,,False,False,synthetic,,,,,
856.0,SYNCC59F2,Drainage work done near BBMP park but not connected to main drain. Water accumulating and stagnating for 58 days. Work appears to be substandard.,"260, 8th Cross, Malleswaram, Bengaluru",Malleswaram,44.0,West,Drainage,20.0,open,,Engineering,2026-03-04 12:55:24,,,False,True,synthetic,,,,,
857.0,SYNF728BC,Garbage not collected in Chikkabettahalli for past 59 days. Pourakarmikas not coming to our lane at all. Garbage piling up causing stench and disease risk.,"188, 1st Main Road, Chikkabettahalli, Bengaluru",Chikkabettahalli,8.0,North,Sanitation,51.0,open,,SWM,2026-03-06 12:55:24,,,False,False,synthetic,,,,,
858.0,SYN39FD8B,Open water sump near railway crossing has mosquito breeding. Kids playing nearby at risk. Sump has been open for 26 days without any action from authorities.,"166, Brigade Road, BTM Layout, Bengaluru",BTM Layout,168.0,South,Water,37.0,resolved,OFF809,BWSSB,2025-12-28 12:55:24,2026-01-06 12:55:24,9.0,False,False,synthetic,,,,,
859.0,SYN19EA4D,Naala encroachment near 80 Feet Road by plot owner. Sewage now backing up into adjacent plots during rain. BBMP survey team visited but no action in 47 days.,"37, 80 Feet Road, Rajarajeswari Nagar, Bengaluru",Rajarajeswari Nagar,155.0,West,Encroachment,25.0,resolved,OFF334,Town Planning,2026-01-28 12:55:24,2027-01-05 12:55:24,342.0,False,False,synthetic,,,,,
860.0,SYNE70E3C,Open water sump near government school has mosquito breeding. Kids playing nearby at risk. Sump has been open for 12 days without any action from authorities.,"8, 8th Cross, HSR Layout, Bengaluru",HSR Layout,174.0,South,Water,13.0,resolved,OFF246,BWSSB,2025-12-30 12:55:24,2026-01-03 12:55:24,4.0,False,True,synthetic,,,,,
861.0,SYN3BF210,High tension wire passing over residential area in Yelahanka at unsafe height. Coconut trees touching the wire. Risk of short circuit and fire.,"296, 2nd Main Road, Yelahanka, Bengaluru",Yelahanka,5.0,North,Electricity,86.0,resolved,OFF895,BESCOM,2026-01-03 12:55:24,2026-01-27 12:55:24,24.0,False,False,synthetic,,,,,
862.0,SYNB56833,Footpath near 1st Main Road completely encroached by permanent vendor stalls. Pedestrians forced to walk on road. BBMP inspection team visited but no action taken.,"223, 1st Main Road, Govindrajnagar, Bengaluru",Govindrajnagar,57.0,West,Encroachment,37.0,open,,Town Planning,2026-01-12 12:55:24,,,False,False,synthetic,,,,,
863.0,SYN6B79ED,Garbage not collected in Yelahanka for past 45 days. Pourakarmikas not coming to our lane at all. Garbage piling up causing stench and disease risk.,"76, CMH Road, Yelahanka, Bengaluru",Yelahanka,5.0,North,Sanitation,40.0,open,,SWM,2025-12-28 12:55:24,,,False,False,synthetic,,,,,
864.0,SYN7F8BA3,Electric meter box on 3rd Block Main Road left open and exposed to rain. Live wires visible. Children at serious risk. BESCOM not responding to urgent complaints.,"36, 3rd Block Main Road, Nagawara, Bengaluru",Nagawara,24.0,North,Electricity,76.0,open,,BESCOM,2026-01-01 12:55:24,,,False,False,synthetic,,,,,
865.0,SYND465DB,Deep crater near primary health centre on Varthur Road filled with rainwater. Looks like normal puddle but is actually 2 feet deep. Already caused 2 bike accidents this week.,"69, Varthur Road, Rajajinagar, Bengaluru",Rajajinagar,67.0,West,Road,94.0,open,,Engineering,2026-01-31 12:55:24,,,False,False,synthetic,,,,,
866.0,SYN8D7667,Construction work near Koramangala happening at night beyond 10 PM for past 59 days. Builder ignoring BBMP rules. Residents unable to sleep. Children and sick people affected.,"234, Varthur Road, Koramangala, Bengaluru",Koramangala,151.0,South,Noise,31.0,resolved,OFF449,Health,2026-01-06 12:55:24,2026-01-21 12:55:24,15.0,False,True,synthetic,,,,,
867.0,SYNFF5BEA,Garbage segregation not being done by BBMP collection vehicle. Wet and dry waste being mixed despite our segregation efforts. Making citizens efforts pointless.,"130, Panathur Road, Chikkabettahalli, Bengaluru",Chikkabettahalli,8.0,North,Sanitation,25.0,resolved,OFF414,SWM,2026-01-01 12:55:24,2026-01-28 12:55:24,27.0,False,False,synthetic,,,,,
868.0,SYN27BEFE,Storm drain near Banashankari encroached by builder for construction. Natural water flow blocked causing flooding in nearby low lying areas during rain.,"4, 80 Feet Road, Banashankari, Bengaluru",Banashankari,165.0,South,Encroachment,86.0,resolved,OFF484,Town Planning,2025-12-06 12:55:24,2026-04-09 12:55:24,124.0,True,False,synthetic,,,,,
869.0,SYN1BF8B2,Footpath trees cut by neighbour for construction. Encroachment on public footpath land. BBMP tree officer not responding to complaint filed 2 months ago.,"235, Old Airport Road, Channasandra, Bengaluru",Channasandra,92.0,East,Encroachment,35.0,open,,Town Planning,2026-02-02 12:55:24,,,False,False,synthetic,,,,,
870.0,SYN7D1C7B,Underground water tank on CMH Road has crack. Water seeping out for weeks. Request immediate repair before tank collapses and causes accident.,"98, CMH Road, KR Puram, Bengaluru",KR Puram,94.0,East,Water,84.0,resolved,OFF243,BWSSB,2026-02-27 12:55:24,2026-03-06 12:55:24,7.0,False,False,synthetic,,,,,
871.0,SYN4800A8,New water connection applied 6 months ago but not given yet. All documents submitted. Bribe demanded by BWSSB officials for processing connection.,"126, Bannerghatta Road, Jayanagar, Bengaluru",Jayanagar,172.0,South,Water,28.0,resolved,OFF275,BWSSB,2026-02-22 12:55:24,2026-02-25 12:55:24,3.0,False,True,synthetic,,,,,
872.0,SYN92B099,Drainage work done near BBMP park but not connected to main drain. Water accumulating and stagnating for 57 days. Work appears to be substandard.,"164, Old Airport Road, Dasarahalli, Bengaluru",Dasarahalli,4.0,West,Drainage,35.0,resolved,OFF783,Engineering,2026-03-03 12:55:24,2026-07-19 12:55:24,138.0,False,False,synthetic,,,,,
873.0,SYNEBDB22,Overflowing garbage bin near petrol bunk on Bannerghatta Road has not been emptied for 14 days. Terrible stench affecting entire locality. Stray animals scattering garbage.,"198, Bannerghatta Road, Chikkabettahalli, Bengaluru",Chikkabettahalli,8.0,North,Sanitation,66.0,open,,SWM,2026-02-26 12:55:24,,,False,False,synthetic,,,,,
874.0,SYNA18F03,Vendor encroachment near BBMP park spreading onto road every day. Area impassable during morning hours. BBMP pourakarmikas protecting vendors.,"199, Brigade Road, Chikkabettahalli, Bengaluru",Chikkabettahalli,8.0,North,Encroachment,11.0,open,,Town Planning,2026-02-03 12:55:24,,,False,False,synthetic,,,,,
875.0,SYN0FCE85,Blocked drain near Rajajinagar leading to water logging on road for 17 days after rain. Two wheelers falling daily. Children unable to go to school.,"27, Mysore Road, Rajajinagar, Bengaluru",Rajajinagar,67.0,West,Drainage,90.0,open,,Engineering,2026-01-28 12:55:24,,,False,False,synthetic,,,,,
876.0,SYN9CD159,Blocked drain near JP Nagar leading to water logging on road for 19 days after rain. Two wheelers falling daily. Children unable to go to school.,"147, HAL Airport Road, JP Nagar, Bengaluru",JP Nagar,184.0,South,Drainage,76.0,open,,Engineering,2025-12-03 12:55:24,,,False,True,synthetic,,,,,
877.0,SYN927D5C,Footpath trees cut by neighbour for construction. Encroachment on public footpath land. BBMP tree officer not responding to complaint filed 2 months ago.,"122, Sarjapur Road, Govindrajnagar, Bengaluru",Govindrajnagar,57.0,West,Encroachment,10.0,open,,Town Planning,2025-12-01 12:55:24,,,False,False,synthetic,,,,,
878.0,SYN59315C,Sewage treatment plant near bus stop not functioning. Raw sewage being released into lake. Environmental disaster happening in front of BBMP eyes.,"244, Hennur Road, Channasandra, Bengaluru",Channasandra,92.0,East,Drainage,17.0,resolved,OFF406,Engineering,2026-01-22 12:55:24,2026-04-18 12:55:24,86.0,False,False,synthetic,,,,,
879.0,SYN365010,Water pipe burst near government school on Bellary Road. Massive water wastage happening for 12 days. Road also getting damaged due to water logging.,"93, Bellary Road, Marathahalli, Bengaluru",Marathahalli,85.0,East,Water,50.0,resolved,OFF127,BWSSB,2026-02-01 12:55:24,2026-02-12 12:55:24,11.0,False,False,synthetic,,,,,
880.0,SYN49E181,Compost pit near Dasarahalli overflowing and spreading onto footpath and road. Has not been cleared for 28 days. Unbearable stench for residents.,"161, Hennur Road, Dasarahalli, Bengaluru",Dasarahalli,4.0,West,Sanitation,63.0,open,,SWM,2025-12-03 12:55:24,,,False,False,synthetic,,,,,
881.0,SYN0D36FF,Construction work on Residency Road blocked the drainage channel. Water now entering our housing society during rains. Builder not restoring drainage despite notices.,"125, Residency Road, Jayanagar, Bengaluru",Jayanagar,172.0,South,Drainage,40.0,resolved,OFF144,Engineering,2026-02-20 12:55:24,2026-03-01 12:55:24,9.0,False,True,synthetic,,,,,
882.0,SYN35681C,Water meter reading incorrect for past 3 months. Bill shows 10x actual consumption. BWSSB office not addressing complaint despite multiple visits.,"70, Whitefield Main Road, JP Nagar, Bengaluru",JP Nagar,184.0,South,Water,30.0,resolved,OFF593,BWSSB,2026-01-10 12:55:24,2026-01-11 12:55:24,1.0,False,True,synthetic,,,,,
883.0,SYN492EB4,Storm drain on Outer Ring Road overflowing during rains. Sewage water entering houses in low lying area. Ground floor residents severely affected every monsoon.,"10, Outer Ring Road, Banashankari, Bengaluru",Banashankari,165.0,South,Drainage,45.0,open,,Engineering,2026-01-15 12:55:24,,,False,False,synthetic,,,,,
884.0,SYND36C2F,Loudspeaker from commercial establishment near primary health centre playing music at high volume till midnight every day. Police and BBMP both not taking action.,"232, 80 Feet Road, Govindrajnagar, Bengaluru",Govindrajnagar,57.0,West,Noise,21.0,open,,Health,2026-01-04 12:55:24,,,False,False,synthetic,,,,,
885.0,SYN82F45B,Stormwater drain on Outer Ring Road has no cover. Open drain is dangerous especially for children and two wheeler riders. Covered only 2 years ago but cover missing again.,"153, Outer Ring Road, KR Puram, Bengaluru",KR Puram,94.0,East,Road,92.0,open,,Engineering,2025-12-21 12:55:24,,,False,False,synthetic,,,,,
886.0,SYNF83B72,Water meter reading incorrect for past 3 months. Bill shows 10x actual consumption. BWSSB office not addressing complaint despite multiple visits.,"130, Tumkur Road, Marathahalli, Bengaluru",Marathahalli,85.0,East,Water,36.0,resolved,OFF298,BWSSB,2025-12-20 12:55:24,2025-12-31 12:55:24,11.0,True,False,synthetic,,,,,
887.0,SYN687BEA,Hanging live electric wire near Tumkur Road close to petrol bunk for 34 days. Extremely dangerous. Children playing nearby. BESCOM not responding to complaint.,"79, Tumkur Road, Marathahalli, Bengaluru",Marathahalli,85.0,East,Electricity,88.0,open,,BESCOM,2026-01-14 12:55:24,,,False,False,synthetic,,,,,
888.0,SYNB80E73,Drainage work done near SBI branch but not connected to main drain. Water accumulating and stagnating for 26 days. Work appears to be substandard.,"118, MG Road, Banashankari, Bengaluru",Banashankari,165.0,South,Drainage,28.0,open,,Engineering,2025-11-23 12:55:24,,,False,False,synthetic,,,,,
889.0,SYN7D02E7,New water connection applied 6 months ago but not given yet. All documents submitted. Bribe demanded by BWSSB officials for processing connection.,"273, Hennur Road, Sadashivanagar, Bengaluru",Sadashivanagar,3.0,West,Water,37.0,resolved,OFF829,BWSSB,2025-11-18 12:55:24,2025-11-23 12:55:24,5.0,False,True,synthetic,,,,,
890.0,SYN857CCF,Dirty and smelly water coming from taps in Yelahanka since 47 days. Suspected sewage contamination. Children and elderly residents getting sick.,"118, CMH Road, Yelahanka, Bengaluru",Yelahanka,5.0,North,Water,14.0,resolved,OFF223,BWSSB,2025-12-09 12:55:24,2026-01-07 12:55:24,29.0,False,False,synthetic,,,,,
891.0,SYN0CED57,Government land near Tumkur Road encroached. Compound wall being built on BBMP road margin. Construction happening without any plan approval or permission.,"106, Tumkur Road, HSR Layout, Bengaluru",HSR Layout,174.0,South,Encroachment,23.0,resolved,OFF714,Town Planning,2025-12-07 12:55:24,2025-12-21 12:55:24,14.0,False,True,synthetic,,,,,
892.0,SYN2E2FD9,Hanging live electric wire near Borewell Road close to government school for 33 days. Extremely dangerous. Children playing nearby. BESCOM not responding to complaint.,"23, Borewell Road, Yelahanka, Bengaluru",Yelahanka,5.0,North,Electricity,77.0,resolved,OFF844,BESCOM,2026-01-14 12:55:24,2026-01-23 12:55:24,9.0,False,False,synthetic,,,,,
893.0,SYN3F71BA,Commercial establishment near mosque dumping garbage on road at night. BBMP enforcement not taking action despite complaints. Need CCTV monitoring.,"277, KR Road, Whitefield, Bengaluru",Whitefield,84.0,East,Sanitation,25.0,open,,SWM,2025-11-18 12:55:24,,,False,True,synthetic,,,,,
894.0,SYNE6FAE9,Auto repair workshop on Residency Road near residential area making loud noise from 6 AM to 10 PM. BBMP issued notice but workshop continues operating without action.,"106, Residency Road, Indiranagar, Bengaluru",Indiranagar,80.0,East,Noise,19.0,open,,Health,2026-02-15 12:55:24,,,False,True,synthetic,,,,,
895.0,SYN502633,Construction debris dumped on Borewell Road for 31 days by contractor. Half the road blocked. Traffic situation has become chaotic. Contractor not removing despite repeated requests.,"114, Borewell Road, Malleswaram, Bengaluru",Malleswaram,44.0,West,Road,42.0,resolved,OFF542,Engineering,2025-12-06 12:55:24,2025-12-12 12:55:24,6.0,False,True,synthetic,,,,,
896.0,SYN9FF967,Garbage collector demanding Rs 100 per month extra beyond BBMP charges to collect from doorstep. Threatening to stop service if not paid. This is corruption.,"21, Brigade Road, Channasandra, Bengaluru",Channasandra,92.0,East,Sanitation,32.0,resolved,OFF320,SWM,2026-02-07 12:55:24,2026-02-21 12:55:24,14.0,False,False,synthetic,,,,,
897.0,SYN9D1301,Garbage not collected in Channasandra for past 51 days. Pourakarmikas not coming to our lane at all. Garbage piling up causing stench and disease risk.,"106, Kanakapura Road, Channasandra, Bengaluru",Channasandra,92.0,East,Sanitation,43.0,open,,SWM,2025-12-18 12:55:24,,,False,False,synthetic,,,,,
898.0,REAL017,Giant potholes and non-functional street lights on Ramagondanahalli-Borewell Road in Whitefield. Multiple complaints filed but issue persists for months. Two accidents already occurred.,"Ramagondanahalli-Borewell Road, Whitefield",Whitefield,84.0,East,Road,95.0,open,,Engineering,2025-09-26 12:55:24,,,False,True,real,,,,,
899.0,SYN97B2B3,Frequent power fluctuations in Rajarajeswari Nagar damaging appliances. Three refrigerators and TVs already damaged in our building. BESCOM not taking responsibility.,"207, MG Road, Rajarajeswari Nagar, Bengaluru",Rajarajeswari Nagar,155.0,West,Electricity,69.0,resolved,OFF119,BESCOM,2025-11-17 12:55:24,2025-11-29 12:55:24,12.0,False,False,synthetic,,,,,
900.0,SYNB51E83,High tension wire passing over residential area in Rajarajeswari Nagar at unsafe height. Coconut trees touching the wire. Risk of short circuit and fire.,"214, Borewell Road, Rajarajeswari Nagar, Bengaluru",Rajarajeswari Nagar,155.0,West,Electricity,94.0,open,,BESCOM,2025-12-01 12:55:24,,,False,False,synthetic,,,,,
901.0,SYN293387,Naala encroachment near Sarjapur Road by plot owner. Sewage now backing up into adjacent plots during rain. BBMP survey team visited but no action in 52 days.,"119, Sarjapur Road, Kadubeesanahalli, Bengaluru",Kadubeesanahalli,87.0,East,Encroachment,30.0,open,,Town Planning,2026-01-06 12:55:24,,,False,False,synthetic,,,,,
902.0,SYNCCCDD8,Nala near BTM Layout completely choked with garbage and debris. Overflows into residential area during rains. Has not been desilted for years.,"186, Kanakapura Road, BTM Layout, Bengaluru",BTM Layout,168.0,South,Drainage,63.0,resolved,OFF860,Engineering,2026-02-28 12:55:24,2026-04-26 12:55:24,57.0,False,False,synthetic,,,,,
903.0,SYNAA7304,Power cuts in JP Nagar every day for 54 to 6 hours. BESCOM not giving any schedule. Work from home professionals and students severely affected.,"43, 3rd Block Main Road, JP Nagar, Bengaluru",JP Nagar,184.0,South,Electricity,25.0,resolved,OFF229,BESCOM,2025-12-08 12:55:24,2025-12-10 12:55:24,2.0,False,True,synthetic,,,,,
